long,lat,tipo
-58.4306006,-34.6070408,Led
-58.4332266,-34.608,Led
-58.4377933,-34.6076913,Led
-58.4304197,-34.6040244,Led
-58.4288354,-34.6041146,Led
-58.4243457,-34.6044804,Led
-58.4183552,-34.6052629,Led
-58.4179242,-34.5998936,Led
-58.4223867,-34.601734,Led
-58.4121194,-34.5992852,Led
-58.4122808,-34.6002334,Led
-58.4333418,-34.6026718,Led
-58.4338774,-34.6029251,Led
-58.435152,-34.6035611,Led
-58.4365543,-34.604288,Led
-58.4379923,-34.6049614,Led
-58.4393554,-34.6056118,Led
-58.4403751,-34.6058845,Led
-58.4416608,-34.6062288,Led
-58.4430306,-34.6066034,Led
-58.4441876,-34.6069026,Led
-58.4249321,-34.5978352,Led
-58.4264395,-34.5978701,Led
-58.4280205,-34.5984326,Led
-58.4292041,-34.5989727,Led
-58.4302087,-34.5997581,Led
-58.4310682,-34.6007187,Led
-58.4322317,-34.5994795,Led
-58.4330063,-34.598647,Led
-58.4266367,-34.5991864,Led
-58.4161607,-34.6004281,Led
-58.4418622,-34.6043558,Led
-58.4282191,-34.5999287,Led
-58.4179144,-34.6021713,Led
-58.4108724,-34.6005151,Led
-58.4106002,-34.5993846,Led
-58.4437225,-34.6080299,Led
-58.442457,-34.6082189,Led
-58.4414482,-34.6087665,Led
-58.4401055,-34.6087772,Led
-58.4387169,-34.6087763,Led
-58.4372967,-34.6087861,Led
-58.4346416,-34.6087366,Led
-58.4329389,-34.6087296,Led
-58.4304911,-34.6087362,Led
-58.4292038,-34.6087386,Led
-58.4277359,-34.6086987,Led
-58.4262581,-34.60866,Led
-58.4246858,-34.6086305,Led
-58.4230483,-34.6085906,Led
-58.4215128,-34.6085548,Led
-58.4200592,-34.6085434,Led
-58.4187734,-34.6085257,Led
-58.4174888,-34.6085372,Led
-58.416072,-34.6085238,Led
-58.4361683,-34.6086399,Led
-58.4139309,-34.6073278,Led
-58.4136565,-34.6061001,Led
-58.4214171,-34.6072421,Led
-58.4374679,-34.6081593,Led
-58.4401243,-34.6077435,Led
-58.4276679,-34.6072629,Led
-58.4246348,-34.6072554,Led
-58.4199588,-34.6072555,Led
-58.452034,-34.615715,Led
-58.4428979,-34.6108733,Led
-58.444383,-34.6089506,Led
-58.4436226,-34.6099293,Led
-58.4421511,-34.6118417,Led
-58.4410408,-34.6139414,Led
-58.4415126,-34.6129738,Led
-58.4408584,-34.6113551,Led
-58.4527055,-34.6199405,Led
-58.4515029,-34.6194043,Led
-58.450238,-34.6188485,Led
-58.4489738,-34.6182972,Led
-58.4302444,-34.6118905,Led
-58.4465997,-34.6175287,Led
-58.4456264,-34.6173224,Led
-58.4419545,-34.6156676,Led
-58.4431952,-34.6163262,Led
-58.4386442,-34.616902,Led
-58.4405873,-34.614747,Led
-58.4395819,-34.6147002,Led
-58.4378298,-34.6140625,Led
-58.4404779,-34.6159203,Led
-58.4361266,-34.613349,Led
-58.440705,-34.6035498,Led
-58.4331737,-34.6121317,Led
-58.4316847,-34.6114926,Led
-58.4303403,-34.6109371,Led
-58.4289205,-34.6107069,Led
-58.4390684,-34.6159232,Led
-58.427462,-34.6105003,Led
-58.4245657,-34.610097,Led
-58.4400701,-34.6135573,Led
-58.4384104,-34.6127826,Led
-58.4437473,-34.6150173,Led
-58.4353511,-34.6114799,Led
-58.4467068,-34.6159645,Led
-58.4491929,-34.6158275,Led
-58.4485342,-34.6169969,Led
-58.4337682,-34.610827,Led
-58.4393232,-34.6107765,Led
-58.4479517,-34.6154499,Led
-58.4447531,-34.6128402,Led
-58.4441747,-34.6140153,Led
-58.4260271,-34.6102999,Led
-58.4508041,-34.6178646,Led
-58.4520248,-34.6183311,Led
-58.4532395,-34.6188241,Led
-58.4453823,-34.6183454,Led
-58.4364369,-34.6182608,Led
-58.437748,-34.6188507,Led
-58.4390198,-34.6194369,Led
-58.4414453,-34.6204934,Led
-58.442896,-34.6210998,Led
-58.4443747,-34.6218997,Led
-58.4458335,-34.6223432,Led
-58.4473133,-34.6229165,Led
-58.4481678,-34.6232612,Led
-58.4506646,-34.6243051,Led
-58.4520034,-34.6248367,Led
-58.4345492,-34.6190552,Led
-58.4359206,-34.6193337,Led
-58.4373411,-34.6197515,Led
-58.4387373,-34.6201696,Led
-58.4410818,-34.6208134,Led
-58.4354988,-34.6204128,Led
-58.436988,-34.6210074,Led
-58.4351753,-34.6212441,Led
-58.4449113,-34.6205278,Led
-58.4419574,-34.6192787,Led
-58.4372369,-34.6166784,Led
-58.4376041,-34.6158642,Led
-58.4486852,-34.6234662,Led
-58.4499712,-34.6226542,Led
-58.4514885,-34.6258888,Led
-58.4407424,-34.6187262,Led
-58.4493828,-34.6238609,Led
-58.3967804,-34.6217821,Led
-58.410378,-34.6247549,Led
-58.4202522,-34.6260291,Led
-58.4188331,-34.6258201,Led
-58.4176787,-34.6256502,Led
-58.4160903,-34.6254192,Led
-58.416208,-34.6240918,Led
-58.4146875,-34.6252572,Led
-58.4135582,-34.6251287,Led
-58.4120927,-34.6249593,Led
-58.4241521,-34.6266081,Led
-58.4228514,-34.6264159,Led
-58.4215253,-34.6262218,Led
-58.4102085,-34.6262969,Led
-58.4104872,-34.6237309,Led
-58.4147583,-34.6243557,Led
-58.4174441,-34.6271112,Led
-58.417202,-34.6280536,Led
-58.4159797,-34.6269361,Led
-58.4148167,-34.6235802,Led
-58.4177817,-34.6244905,Led
-58.4191115,-34.6245835,Led
-58.4205463,-34.6246728,Led
-58.4218752,-34.6247752,Led
-58.4232407,-34.6248589,Led
-58.418504,-34.6272339,Led
-58.4281626,-34.6271823,Led
-58.4296429,-34.6273953,Led
-58.4255727,-34.6268074,Led
-58.4267635,-34.6269909,Led
-58.4271808,-34.6251272,Led
-58.430954,-34.6275902,Led
-58.4323387,-34.6277847,Led
-58.4338254,-34.6280151,Led
-58.4343182,-34.6258714,Led
-58.4356597,-34.6282771,Led
-58.4371889,-34.6285056,Led
-58.4386109,-34.628711,Led
-58.439528,-34.6288275,Led
-58.4475253,-34.6300252,Led
-58.446074,-34.629811,Led
-58.4444837,-34.6295593,Led
-58.442931,-34.6293301,Led
-58.4555017,-34.631826,Led
-58.454385,-34.6314808,Led
-58.4532482,-34.6311176,Led
-58.4515925,-34.6306159,Led
-58.4505154,-34.6304589,Led
-58.4493641,-34.630305,Led
-58.4482307,-34.6301328,Led
-58.442419,-34.6311734,Led
-58.4328283,-34.6257155,Led
-58.425971,-34.625045,Led
-58.4538804,-34.6325185,Led
-58.4387152,-34.6300766,Led
-58.4434542,-34.6319335,Led
-58.4373627,-34.632103,Led
-58.4533952,-34.6335084,Led
-58.425271,-34.6281216,Led
-58.4264689,-34.6282965,Led
-58.4270495,-34.6257211,Led
-58.4499191,-34.6291239,Led
-58.4335183,-34.629333,Led
-58.4403025,-34.6276572,Led
-58.443184,-34.6280802,Led
-58.4401781,-34.6335529,Led
-58.4409338,-34.6325725,Led
-58.4285977,-34.6252731,Led
-58.4300784,-34.6254279,Led
-58.4314204,-34.6255679,Led
-58.4361908,-34.6259707,Led
-58.4376922,-34.6260781,Led
-58.4452975,-34.6332894,Led
-58.4475186,-34.6349015,Led
-58.4549188,-34.6304005,Led
-58.4341157,-34.6267524,Led
-58.4310861,-34.6209209,Led
-58.4362389,-34.6245452,Led
-58.4307709,-34.6225442,Led
-58.4321495,-34.6227699,Led
-58.4334263,-34.6229045,Led
-58.4346481,-34.6230195,Led
-58.4362742,-34.6232069,Led
-58.4377371,-34.623193,Led
-58.4384863,-34.6231141,Led
-58.4408532,-34.6228684,Led
-58.4418965,-34.6228221,Led
-58.4479002,-34.6253622,Led
-58.446536,-34.6246945,Led
-58.4449917,-34.6237986,Led
-58.4436213,-34.6229828,Led
-58.4601026,-34.630749,Led
-58.4587744,-34.6303258,Led
-58.4576134,-34.6299694,Led
-58.4565464,-34.6296323,Led
-58.455473,-34.6292943,Led
-58.454004,-34.6285827,Led
-58.4528831,-34.627896,Led
-58.4509944,-34.6269289,Led
-58.4491362,-34.6259761,Led
-58.4344962,-34.6244382,Led
-58.4560561,-34.6281224,Led
-58.4534463,-34.6267755,Led
-58.4525931,-34.6285173,Led
-58.4560187,-34.630753,Led
-58.4406289,-34.6249836,Led
-58.4504046,-34.6281114,Led
-58.4404643,-34.626398,Led
-58.4415022,-34.6265679,Led
-58.4432387,-34.6267514,Led
-58.4455206,-34.6271669,Led
-58.4470304,-34.6274554,Led
-58.4484238,-34.6277659,Led
-58.4145818,-34.6364417,Led
-58.4193242,-34.6399627,Led
-58.4105583,-34.6350142,Led
-58.4565525,-34.632171,Led
-58.4577069,-34.6325618,Led
-58.4590343,-34.6329618,Led
-58.4607717,-34.6334922,Led
-58.4621618,-34.6339081,Led
-58.4634617,-34.6343124,Led
-58.464811,-34.634712,Led
-58.4648302,-34.6383642,Led
-58.4652323,-34.6374203,Led
-58.4657435,-34.6362735,Led
-58.4662433,-34.6351311,Led
-58.4633672,-34.6409292,Led
-58.4665165,-34.6377526,Led
-58.4659012,-34.6390804,Led
-58.4617475,-34.6312376,Led
-58.4631109,-34.6316574,Led
-58.4644522,-34.6320759,Led
-58.4657993,-34.6324864,Led
-58.4671813,-34.632906,Led
-58.4690093,-34.6321381,Led
-58.4684831,-34.6332887,Led
-58.467973,-34.6344426,Led
-58.4674998,-34.6355146,Led
-58.4690256,-34.6359592,Led
-58.4702174,-34.6363094,Led
-58.4713073,-34.6366454,Led
-58.4612582,-34.6323819,Led
-58.4626369,-34.6328119,Led
-58.4670078,-34.6366495,Led
-58.4639531,-34.6332125,Led
-58.4705301,-34.6325903,Led
-58.471752,-34.6328748,Led
-58.4652889,-34.6336196,Led
-58.4352625,-34.6359571,Led
-58.4694972,-34.6349067,Led
-58.4098826,-34.6298663,Led
-58.4117961,-34.6303442,Led
-58.4118558,-34.6292035,Led
-58.4131813,-34.6295055,Led
-58.4100979,-34.6274525,Led
-58.4099727,-34.6287212,Led
-58.4130752,-34.6306612,Led
-58.4145101,-34.6310147,Led
-58.4159656,-34.6313679,Led
-58.4177778,-34.6315766,Led
-58.4204943,-34.6318644,Led
-58.4228706,-34.6320947,Led
-58.425534,-34.6323508,Led
-58.4248834,-34.6348684,Led
-58.4251874,-34.6336915,Led
-58.4281783,-34.6328055,Led
-58.4315794,-34.6332193,Led
-58.4327378,-34.6340029,Led
-58.4330381,-34.6314591,Led
-58.4352642,-34.6345225,Led
-58.4388657,-34.6352448,Led
-58.4385989,-34.6359573,Led
-58.440321,-34.6355464,Led
-58.441867,-34.6358532,Led
-58.4428355,-34.6360539,Led
-58.445834,-34.6366866,Led
-58.4444767,-34.6397617,Led
-58.4372929,-34.6349323,Led
-58.4285015,-34.6315651,Led
-58.4257593,-34.631483,Led
-58.426223,-34.6293801,Led
-58.4218253,-34.6308851,Led
-58.4177648,-34.6303605,Led
-58.4159069,-34.6301719,Led
-58.4165968,-34.627955,Led
-58.4145419,-34.6298394,Led
-58.4344654,-34.6354187,Led
-58.4164965,-34.630233,Led
-58.4191276,-34.6305238,Led
-58.4191998,-34.6317302,Led
-58.4216314,-34.6319795,Led
-58.4242139,-34.632221,Led
-58.429431,-34.6330129,Led
-58.4197293,-34.6284548,Led
-58.4246801,-34.6356345,Led
-58.4204565,-34.6306804,Led
-58.4332664,-34.6304087,Led
-58.4323124,-34.6360826,Led
-58.4329177,-34.6324834,Led
-58.4259901,-34.6304454,Led
-58.4269396,-34.6325974,Led
-58.423129,-34.6310864,Led
-58.4165645,-34.6314552,Led
-58.4325579,-34.634914,Led
-58.4449827,-34.638548,Led
-58.4297194,-34.6319486,Led
-58.4272161,-34.6315094,Led
-58.4245422,-34.631298,Led
-58.414572,-34.627765,Led
-58.4160256,-34.6327383,Led
-58.4365867,-34.6368715,Led
-58.4108125,-34.6203347,Led
-58.4125484,-34.6206307,Led
-58.4138245,-34.6207403,Led
-58.4150815,-34.6208483,Led
-58.4165422,-34.62097,Led
-58.4180783,-34.6210808,Led
-58.419425,-34.6211798,Led
-58.4205018,-34.6212596,Led
-58.4222259,-34.6213772,Led
-58.424059,-34.6215261,Led
-58.4251773,-34.6216667,Led
-58.4266272,-34.6218882,Led
-58.4278012,-34.6220569,Led
-58.4291941,-34.6222889,Led
-58.410986,-34.6190426,Led
-58.4139383,-34.6196416,Led
-58.4166389,-34.619794,Led
-58.418162,-34.6198977,Led
-58.4196089,-34.6199953,Led
-58.422331,-34.620181,Led
-58.4149384,-34.6222651,Led
-58.4163916,-34.6224445,Led
-58.4179586,-34.6225923,Led
-58.4192714,-34.6226897,Led
-58.4274983,-34.6235975,Led
-58.4288987,-34.6237742,Led
-58.4268817,-34.6205691,Led
-58.4107659,-34.6215476,Led
-58.4105873,-34.6226605,Led
-58.4152184,-34.6197205,Led
-58.420525,-34.6228152,Led
-58.41235,-34.6218514,Led
-58.4120446,-34.6229547,Led
-58.4205172,-34.6200568,Led
-58.4241636,-34.6203375,Led
-58.4128163,-34.6154352,Led
-58.4143636,-34.6155255,Led
-58.4157893,-34.6156156,Led
-58.4170242,-34.6156924,Led
-58.4184575,-34.6157805,Led
-58.4200796,-34.6158353,Led
-58.4183483,-34.61664,Led
-58.415535,-34.6172333,Led
-58.4168691,-34.6173341,Led
-58.4182819,-34.6174421,Led
-58.4196793,-34.6175593,Led
-58.4280773,-34.6206692,Led
-58.4215599,-34.6176833,Led
-58.4225795,-34.6177698,Led
-58.4243962,-34.6179311,Led
-58.4258016,-34.618039,Led
-58.4273096,-34.6181692,Led
-58.4285484,-34.6182846,Led
-58.4299638,-34.6184718,Led
-58.4313103,-34.6186664,Led
-58.4134228,-34.6125993,Led
-58.4147844,-34.6130226,Led
-58.4162238,-34.6135379,Led
-58.417262,-34.6138709,Led
-58.4186807,-34.614287,Led
-58.4203141,-34.6145852,Led
-58.4216309,-34.6146812,Led
-58.4230608,-34.6147453,Led
-58.4245602,-34.6148135,Led
-58.417124,-34.6145499,Led
-58.4128833,-34.6140952,Led
-58.4205332,-34.6188364,Led
-58.419906,-34.6166564,Led
-58.4145254,-34.6142747,Led
-58.4283229,-34.6194171,Led
-58.4224579,-34.6189803,Led
-58.4287936,-34.6171748,Led
-58.4153518,-34.6183636,Led
-58.4273614,-34.6170922,Led
-58.4167435,-34.6185351,Led
-58.422896,-34.6157904,Led
-58.4159709,-34.6144312,Led
-58.4282756,-34.613259,Led
-58.4144613,-34.6107205,Led
-58.4157723,-34.6108191,Led
-58.4173133,-34.6109234,Led
-58.4184776,-34.6110095,Led
-58.4197177,-34.6111157,Led
-58.4210032,-34.6115009,Led
-58.4235993,-34.6125986,Led
-58.4249457,-34.6131672,Led
-58.4261382,-34.6137249,Led
-58.427619,-34.614361,Led
-58.4292588,-34.615086,Led
-58.4308746,-34.6158008,Led
-58.4316466,-34.616145,Led
-58.4328687,-34.6166881,Led
-58.4340609,-34.6169048,Led
-58.434743,-34.6175115,Led
-58.4159586,-34.6094404,Led
-58.4186573,-34.6096297,Led
-58.4199192,-34.6097004,Led
-58.4212727,-34.6099143,Led
-58.4178345,-34.6124789,Led
-58.4191624,-34.6128034,Led
-58.4206185,-34.6132019,Led
-58.4274548,-34.61498,Led
-58.4224279,-34.6120757,Led
-58.4174097,-34.6095565,Led
-58.4300922,-34.6140057,Led
-58.4334039,-34.6155401,Led
-58.4337312,-34.6148471,Led
-58.4255862,-34.6121247,Led
-58.4259741,-34.6148773,Led
-58.4300238,-34.6154366,Led
-58.4321078,-34.6149724,Led
-58.4145737,-34.6093632,Led
-58.49085,-34.62704,Led
-58.4822241,-34.6103984,Led
-58.4814184,-34.6114033,Led
-58.4798231,-34.6134046,Led
-58.4790305,-34.6144083,Led
-58.4782263,-34.6154244,Led
-58.4766234,-34.6174283,Led
-58.4760527,-34.61815,Led
-58.4758199,-34.6184421,Led
-58.480632,-34.6124041,Led
-58.4750178,-34.6194392,Led
-58.4770429,-34.6192078,Led
-58.4774209,-34.6164253,Led
-58.4829834,-34.6094398,Led
-58.4866774,-34.6155879,Led
-58.4794065,-34.6207354,Led
-58.4807168,-34.6221205,Led
-58.4782964,-34.6198708,Led
-58.4817889,-34.6229354,Led
-58.483645,-34.6154172,Led
-58.4825663,-34.6235364,Led
-58.4670476,-34.6123675,Led
-58.4516228,-34.6117384,Led
-58.4489118,-34.6088287,Led
-58.4499314,-34.6093906,Led
-58.450973,-34.609959,Led
-58.452281,-34.6106658,Led
-58.4535168,-34.6113389,Led
-58.4547616,-34.6119594,Led
-58.4553024,-34.6121878,Led
-58.4571016,-34.6129213,Led
-58.4630393,-34.6152281,Led
-58.4594636,-34.6138842,Led
-58.4606777,-34.6143362,Led
-58.4618677,-34.6147836,Led
-58.4643924,-34.6157262,Led
-58.4656993,-34.6162866,Led
-58.4666562,-34.6166867,Led
-58.4691304,-34.6177984,Led
-58.471655,-34.6191596,Led
-58.4729546,-34.619843,Led
-58.4742197,-34.6204986,Led
-58.47549,-34.6211739,Led
-58.4778154,-34.6223835,Led
-58.4793869,-34.6231956,Led
-58.480787,-34.6237946,Led
-58.464838,-34.6180198,Led
-58.4767776,-34.6218146,Led
-58.4704095,-34.6184959,Led
-58.4637785,-34.6201943,Led
-58.4684066,-34.6194674,Led
-58.4603096,-34.6151417,Led
-58.45617,-34.61575,Led
-58.4502705,-34.6112186,Led
-58.4585193,-34.6158787,Led
-58.4597906,-34.6162473,Led
-58.4632616,-34.6173157,Led
-58.4679697,-34.6204647,Led
-58.4739156,-34.6211758,Led
-58.473471,-34.6221661,Led
-58.4730262,-34.6231622,Led
-58.4675265,-34.6214631,Led
-58.4657987,-34.6184127,Led
-58.4584823,-34.6130555,Led
-58.4617128,-34.6194781,Led
-58.4624469,-34.618431,Led
-58.4679597,-34.6172543,Led
-58.5022103,-34.6327761,Led
-58.4957793,-34.6300521,Led
-58.4854308,-34.625709,Led
-58.4818093,-34.6242138,Led
-58.4827982,-34.6246315,Led
-58.4841365,-34.6251907,Led
-58.4866156,-34.6262067,Led
-58.490233,-34.6276872,Led
-58.4912939,-34.628145,Led
-58.4877668,-34.6266778,Led
-58.4883993,-34.6260913,Led
-58.4898311,-34.6264383,Led
-58.483344,-34.6241568,Led
-58.4871605,-34.6256548,Led
-58.4911572,-34.6269382,Led
-58.4918615,-34.6276231,Led
-58.4936266,-34.6287921,Led
-58.494791,-34.6295744,Led
-58.4975345,-34.6308137,Led
-58.4991999,-34.6315478,Led
-58.5008827,-34.6321935,Led
-58.50498,-34.6339584,Led
-58.5083147,-34.6346629,Led
-58.5089921,-34.6347286,Led
-58.4846835,-34.6246848,Led
-58.5066525,-34.6343878,Led
-58.4889244,-34.6271555,Led
-58.4858878,-34.6252029,Led
-58.4971192,-34.6221971,Led
-58.493897,-34.6247734,Led
-58.4928128,-34.6256362,Led
-58.4960159,-34.6230816,Led
-58.4949309,-34.6239413,Led
-58.4922226,-34.6216486,Led
-58.4939995,-34.6231172,Led
-58.4976001,-34.6173701,Led
-58.4923832,-34.6314741,Led
-58.4899982,-34.633353,Led
-58.4868677,-34.6303619,Led
-58.4861849,-34.6301144,Led
-58.4849524,-34.6298041,Led
-58.4823161,-34.6291632,Led
-58.4423166,-34.6649434,Led
-58.4776405,-34.6279758,Led
-58.4766018,-34.627721,Led
-58.4754725,-34.6274438,Led
-58.4731807,-34.6268379,Led
-58.4715884,-34.6263587,Led
-58.4688804,-34.6255091,Led
-58.4661432,-34.6246477,Led
-58.4644012,-34.6241053,Led
-58.462218,-34.6233564,Led
-58.4612084,-34.6229931,Led
-58.4596253,-34.6224518,Led
-58.4560928,-34.6211812,Led
-58.483699,-34.6294879,Led
-58.4632853,-34.6237163,Led
-58.4675434,-34.6250897,Led
-58.4743593,-34.6271551,Led
-58.4787441,-34.6282551,Led
-58.4628071,-34.6222029,Led
-58.4604223,-34.6212924,Led
-58.4711217,-34.6274258,Led
-58.4702679,-34.6259552,Led
-58.4798295,-34.6285263,Led
-58.4582786,-34.621974,Led
-58.4880949,-34.6293903,Led
-58.4844563,-34.6308585,Led
-58.4566365,-34.6199885,Led
-58.4572377,-34.6186822,Led
-58.4589335,-34.623444,Led
-58.466647,-34.6234647,Led
-58.4651854,-34.6231035,Led
-58.4680607,-34.6238898,Led
-58.4721379,-34.6251555,Led
-58.4725811,-34.6241602,Led
-58.4685066,-34.6228921,Led
-58.476513,-34.6252132,Led
-58.4855185,-34.6286052,Led
-58.4555673,-34.6223292,Led
-58.4606466,-34.629589,Led
-58.45403,-34.6256168,Led
-58.4553903,-34.6261466,Led
-58.4567262,-34.6266722,Led
-58.4578463,-34.6271178,Led
-58.458854,-34.62753,Led
-58.4598796,-34.6279572,Led
-58.4612192,-34.6284423,Led
-58.4627218,-34.6289221,Led
-58.4640966,-34.6292836,Led
-58.4655181,-34.6296506,Led
-58.4668935,-34.6299923,Led
-58.4683197,-34.6303441,Led
-58.4561324,-34.6250731,Led
-58.4723844,-34.6314435,Led
-58.4696661,-34.6306931,Led
-58.4712101,-34.6311187,Led
-58.4734959,-34.6317608,Led
-58.4745907,-34.6320686,Led
-58.4756578,-34.6323457,Led
-58.4778236,-34.6328803,Led
-58.4789159,-34.633143,Led
-58.4803665,-34.633483,Led
-58.4823535,-34.6339561,Led
-58.483282,-34.6341276,Led
-58.4663334,-34.6313045,Led
-58.4854329,-34.6347225,Led
-58.4767461,-34.6326281,Led
-58.4545907,-34.6244717,Led
-58.4574494,-34.6255998,Led
-58.4594603,-34.6263919,Led
-58.461742,-34.6271976,Led
-58.4631765,-34.6276211,Led
-58.4646348,-34.628017,Led
-58.4581481,-34.6245932,Led
-58.4622448,-34.6300808,Led
-58.4679535,-34.627627,Led
-58.4702246,-34.6294186,Led
-58.4706809,-34.6284171,Led
-58.4582123,-34.6288081,Led
-58.4649704,-34.6308995,Led
-58.4635992,-34.6304792,Led
-58.4810417,-34.6350343,Led
-58.4593182,-34.6291644,Led
-58.5186455,-34.64037,Led
-58.5211638,-34.6402624,Led
-58.4926252,-34.6341815,Led
-58.4863101,-34.636248,Led
-58.4952873,-34.6359404,Led
-58.486888,-34.6378272,Led
-58.4873016,-34.6365051,Led
-58.4875845,-34.6352379,Led
-58.4921787,-34.6362915,Led
-58.4936674,-34.6366157,Led
-58.496585,-34.6370284,Led
-58.4980187,-34.637223,Led
-58.4994719,-34.6374239,Led
-58.5009109,-34.6376227,Led
-58.5020439,-34.6377873,Led
-58.5039128,-34.638051,Led
-58.5045165,-34.638151,Led
-58.5073574,-34.6386323,Led
-58.508683,-34.638867,Led
-58.5114039,-34.6393322,Led
-58.5143047,-34.6392331,Led
-58.5161341,-34.6391701,Led
-58.5187659,-34.6390489,Led
-58.5197515,-34.6389976,Led
-58.5225446,-34.6388548,Led
-58.5237359,-34.6389211,Led
-58.5251031,-34.6390298,Led
-58.5264371,-34.6391346,Led
-58.5277208,-34.6392413,Led
-58.5212093,-34.6389179,Led
-58.489423,-34.6356755,Led
-58.5129917,-34.6392833,Led
-58.5029941,-34.6388442,Led
-58.5100595,-34.6391065,Led
-58.5059309,-34.6383793,Led
-58.49876,-34.62091,Led
-58.5002547,-34.6197418,Led
-58.5018028,-34.6274967,Led
-58.5015065,-34.6255444,Led
-58.429035,-34.61618,Led
-58.5188372,-34.6330653,Led
-58.52188,-34.63351,Led
-58.5242392,-34.6344557,Led
-58.5256151,-34.6345749,Led
-58.5269254,-34.6346369,Led
-58.528234,-34.634843,Led
-58.5126223,-34.6340316,Led
-58.5240715,-34.6357394,Led
-58.5228931,-34.6359321,Led
-58.5227728,-34.636966,Led
-58.39283,-34.64126,Led
-58.4144761,-34.6336504,Led
-58.4161151,-34.6340591,Led
-58.4161722,-34.6353391,Led
-58.4243825,-34.6367772,Led
-58.4240383,-34.6380695,Led
-58.40812,-34.63217,Led
-58.4095664,-34.6331186,Led
-58.4110185,-34.634183,Led
-58.4124168,-34.6351652,Led
-58.4138293,-34.6360022,Led
-58.4161868,-34.6374563,Led
-58.4161688,-34.6360599,Led
-58.4173171,-34.6382911,Led
-58.4183626,-34.6393023,Led
-58.4205908,-34.6409819,Led
-58.4206759,-34.6407097,Led
-58.4228293,-34.6427753,Led
-58.4219646,-34.6439054,Led
-58.4093614,-34.6346715,Led
-58.4090462,-34.637748,Led
-58.4112767,-34.6381018,Led
-58.4116186,-34.6381239,Led
-58.4131968,-34.6384212,Led
-58.4158761,-34.638884,Led
-58.4171039,-34.6390933,Led
-58.4209283,-34.639727,Led
-58.422312,-34.6399782,Led
-58.4235,-34.6401896,Led
-58.4027272,-34.6416046,Led
-58.4117407,-34.6394291,Led
-58.4160637,-34.6403797,Led
-58.4167,-34.6404928,Led
-58.4161154,-34.6421886,Led
-58.4161414,-34.6441721,Led
-58.4160794,-34.6415547,Led
-58.4164373,-34.641609,Led
-58.4117407,-34.6394291,Led
-58.4130482,-34.6425732,Led
-58.4136074,-34.6438075,Led
-58.4145047,-34.6456735,Led
-58.414228,-34.6457748,Led
-58.413948,-34.6445543,Led
-58.4153093,-34.6470376,Led
-58.4198368,-34.6463712,Led
-58.4161793,-34.6461825,Led
-58.4163263,-34.6483513,Led
-58.4164337,-34.6496622,Led
-58.4162724,-34.6507943,Led
-58.416476,-34.6522345,Led
-58.4163263,-34.6483513,Led
-58.4162961,-34.6533457,Led
-58.4188411,-34.6517091,Led
-58.4034385,-34.6480391,Led
-58.4141896,-34.6554539,Led
-58.4197282,-34.6541291,Led
-58.4147866,-34.6543144,Led
-58.4163,-34.65468,Led
-58.41825,-34.6552017,Led
-58.4198723,-34.6557007,Led
-58.416731,-34.6567844,Led
-58.4321375,-34.6369319,Led
-58.4316108,-34.6394155,Led
-58.4331849,-34.637113,Led
-58.4359147,-34.6387422,Led
-58.4325086,-34.6395359,Led
-58.4274368,-34.6408523,Led
-58.4299307,-34.6412792,Led
-58.431177,-34.6414853,Led
-58.432362,-34.6417305,Led
-58.4331277,-34.6418857,Led
-58.4346822,-34.6421965,Led
-58.4362529,-34.6425122,Led
-58.437783,-34.6428148,Led
-58.4414643,-34.6435561,Led
-58.4462088,-34.641245,Led
-58.4461316,-34.6444545,Led
-58.4456098,-34.6438418,Led
-58.4442693,-34.6427842,Led
-58.4431043,-34.6417674,Led
-58.4260973,-34.6455478,Led
-58.4236491,-34.6434162,Led
-58.4245867,-34.644178,Led
-58.4252636,-34.6449188,Led
-58.4276475,-34.6470643,Led
-58.4268322,-34.6462554,Led
-58.4248107,-34.6466726,Led
-58.4304239,-34.6450643,Led
-58.4320822,-34.6451587,Led
-58.4311032,-34.6459067,Led
-58.4349404,-34.6462235,Led
-58.4284421,-34.6478116,Led
-58.4305996,-34.6497492,Led
-58.4308654,-34.6502698,Led
-58.4253757,-34.6500435,Led
-58.4246,-34.65076,Led
-58.4230843,-34.6517071,Led
-58.4214249,-34.6529134,Led
-58.4210897,-34.6498584,Led
-58.4284204,-34.6601745,Led
-58.4989865,-34.6399298,Led
-58.5122706,-34.6432552,Led
-58.5178429,-34.6442642,Led
-58.5208287,-34.642613,Led
-58.5206932,-34.6434916,Led
-58.5205542,-34.6444752,Led
-58.5202699,-34.6463465,Led
-58.5202699,-34.6463465,Led
-58.5226416,-34.6485854,Led
-58.5256259,-34.6513845,Led
-58.51589,-34.6504,Led
-58.5175764,-34.6480149,Led
-58.5150421,-34.6476971,Led
-58.5164085,-34.6489128,Led
-58.5171017,-34.6495416,Led
-58.5152162,-34.6498047,Led
-58.497214,-34.6446792,Led
-58.4924343,-34.6427736,Led
-58.4971,-34.6434293,Led
-58.4982123,-34.6438929,Led
-58.4992279,-34.6443761,Led
-58.500256,-34.6448582,Led
-58.501269,-34.6453379,Led
-58.5023032,-34.6458085,Led
-58.5033324,-34.6463046,Led
-58.5043437,-34.6467744,Led
-58.5053914,-34.6472689,Led
-58.5064754,-34.6477788,Led
-58.5089394,-34.6489357,Led
